Shape,Size,Texture,Color,Chalkness,AspectRatio,Perimeter,HueMean,SaturationMean,ChalkinessRatio,GLCM_Contrast,GLCM_Homogeneity,EdgeDensity,Label
1.0,7194201.0,50.87771325848464,75.74980754629628,131.2190704345703,0.45,11596.0,0.6294391273147274,0.20667365831160323,0.0417674999999942,38.63081614785992,0.24714582784255892,0.015364027777775643,RC 440
1.0,7194129.0,41.27879807390589,53.53785824074074,124.41621398925781,0.45,11638.627416610718,0.622327543981395,0.18131177083330816,0.007759999999998922,9.455062117843248,0.4079037912976241,0.0009001388888887638,RC 440
6.0,7193695.5,42.71395733033683,58.28817537037037,131.0478973388672,0.45,11788.835566997528,0.6229408626542345,0.18654218370223102,0.012875416666664878,18.239771122846022,0.32017401880169,0.0032159722222217754,RC 440
2.0,7193990.5,43.20067501150243,55.27749273148148,131.01419067382812,0.45,11721.982755064964,0.6302255162036162,0.20482913845483267,0.015250694444442325,21.924510839355193,0.29842844053587414,0.0032211111111106637,RC 440
1.0,7194198.0,41.6376999144103,60.13349236111111,131.0119171142578,0.45,11596.82842707634,0.6449130138887993,0.1802549186197666,0.027249722222218435,17.241878543635348,0.3128605796027641,0.0020465277777774933,RC 440
1.0,7194201.0,48.21672358473274,72.8446124537037,131.11737060546875,0.45,11596.0,0.6227951720678147,0.17023996690535828,0.05476041666665906,23.411318371317403,0.3146430704633827,0.0056855555555547655,RC 440
1.0,7194147.0,40.75520144117176,59.53716694444444,131.03187561035156,0.45,11630.970562458038,0.6312562947529988,0.1956354069010145,0.019784166666663917,23.897941217342968,0.28388818242124203,0.003692222222221709,RC 440
1.0,7194198.0,35.62001919593927,54.66279430555554,130.89874267578125,0.45,11597.65685415268,0.6408191952159603,0.16755236219615727,0.014609583333331304,13.653099638688161,0.3801852579171145,0.0016551388888886589,RC 440
1.0,7194201.0,50.579674018952836,100.58227115740742,131.29833984375,0.45,11596.0,0.6415377283949726,0.16194582953556777,0.0234168055555523,49.29593579766537,0.20725935946545657,0.02150666666666368,RC 440
7.0,7193781.5,42.8468779431865,53.036406157407406,129.923828125,0.45,11736.267025709152,0.6230286766974443,0.17683159505205875,0.021487499999997016,11.69216578654808,0.3900486679688958,0.001069305555555407,RC 440
8.0,7193745.0,38.3934186713816,50.893710138888885,130.9280548095703,0.45,11776.024385213852,0.6282459305554683,0.19221807020396636,0.007493472222221181,19.3279676209005,0.3390690924256835,0.003135416666666231,RC 440
5.0,7193729.0,35.05909577151296,49.21360393518518,130.89349365234375,0.45,11744.509665966034,0.6393820702159606,0.1918652528211539,0.010052083333331937,15.811041550861594,0.3473781115833542,0.001929861111110843,RC 440
1.0,7194092.0,39.932420433420845,52.23750763888889,121.90579223632812,0.45,11657.112697839737,0.6289546064813941,0.185321113823759,0.013792083333331418,15.802190522512511,0.3692910893715092,0.002902222222221819,RC 440
16.0,7192816.0,38.58985505908621,46.79317587962962,126.90364837646484,0.45,12025.730009675026,0.6453234058641079,0.23403049153642583,0.005371944444443698,19.367917037242908,0.32013155132515897,0.003678472222221711,RC 440
1.0,7194201.0,50.239864522364904,81.80154361111111,131.21824645996094,0.45,11596.0,0.633666560956702,0.17280822699650378,0.04569152777777143,33.27554196775988,0.2567654381254772,0.01123861111110955,RC 440
4.0,7193985.5,40.08057336178134,51.572110277777774,130.919189453125,0.45,11646.526911377907,0.6359825987653438,0.19092679796004292,0.01649861111110882,12.297398971650916,0.36141281589855384,0.0011595833333331723,RC 440
4.0,7193981.0,44.24857452526353,56.36950379629629,131.02056884765625,0.45,11670.426406145096,0.6251821226850983,0.19881273817271544,0.014725972222220177,17.901190661478598,0.31950087745557615,0.002594444444444084,RC 440
6.0,7193698.5,43.254475317493025,53.066389907407405,127.95294952392578,0.45,11785.72286939621,0.6221062692900371,0.1912417057291401,0.012894166666664875,15.142369510839359,0.35837899227864883,0.0016929166666664315,RC 440
1.0,7194201.0,43.331620179755156,80.3524636111111,131.0855712890625,0.45,11596.0,0.6459797762344782,0.15698851779511708,0.039129999999994565,21.077226792662593,0.33544528553169767,0.005940416666665841,RC 440
2.0,7194187.5,43.253368616485375,59.381314583333335,131.04794311523438,0.45,11599.07106769085,0.6411106728394171,0.19282593587236904,0.020077916666663878,26.473657865480817,0.28050206677450273,0.006303749999999124,RC 440
28.0,7192393.0,41.73097074071669,51.50251532407407,130.967529296875,0.45,12266.038665294647,0.6305201535492951,0.21104334906681096,0.007547361111110063,25.74225097276265,0.32017481348529225,0.008543472222221035,RC 440
8.0,7193513.5,39.418001637417674,50.08552981481481,130.93846130371094,0.45,11837.036577820778,0.6393659236110223,0.20797745930986694,0.017113749999997624,21.215186770428016,0.31192273094091255,0.0026809722222218496,RC 440
9.0,7193646.5,39.67933134884783,54.106618749999996,130.47369384765625,0.45,11727.036577701569,0.636573694444356,0.19037732855900133,0.004363611111110505,13.657508198999446,0.34125011513073805,0.0014654166666664631,RC 440
1.0,7194168.5,43.97686846926015,55.0915774537037,131.01065063476562,0.45,11619.213203072548,0.6165133279320132,0.2041005674912911,0.009881666666665293,19.056237770983877,0.328719510621289,0.0028077777777773876,RC 440
1.0,7194201.0,54.62037751858709,89.64661402777777,131.2876739501953,0.45,11596.0,0.6270155324073202,0.16657886501733796,0.05819194444443636,49.590209977765426,0.2266396577993875,0.025184305555552056,RC 440
1.0,7194191.0,48.73708469689756,74.11811037037036,131.1707000732422,0.45,11600.48528122902,0.6303841412036161,0.17432860026039246,0.04448361111110493,30.05825069483046,0.26391715271316857,0.007144722222221229,RC 440
7.0,7193715.0,41.14669996568946,52.42123023148148,130.97181701660156,0.45,11760.93607211113,0.628694520833246,0.20000096462670833,0.008443055555554383,16.339680516953866,0.3320130740455078,0.0017834722222219745,RC 440
1.0,7194201.0,50.23314699980873,77.59968087962962,131.1861572265625,0.45,11596.0,0.62387391666658,0.16552245171438673,0.04864236111110436,21.40834421901056,0.29615904008218624,0.004570972222221587,RC 440
24.0,7192466.5,44.827696018376756,54.27285023148148,130.52137756347656,0.45,12248.222430586815,0.6283248549381844,0.20494407280813126,0.011186388888887335,24.352756948304613,0.3074759916064359,0.007570138888887837,RC 440
1.0,7194201.0,51.78979096031586,79.22913949074074,131.22567749023438,0.45,11596.0,0.6253083757715181,0.17600470703122556,0.04702652777777124,31.625238604780435,0.26180451644799485,0.009971111111109725,RC 440
1.0,7194201.0,47.73550143600184,83.70844879629628,131.2395477294922,0.45,11596.0,0.6495315092591689,0.1831993223741065,0.019814583333330582,50.267700250138965,0.20547040952033804,0.02620236111110747,RC 440
12.0,7193756.5,42.776667916715176,54.01896222222222,131.00277709960938,0.45,11722.894442081451,0.6364455794752202,0.21451494520396325,0.014083611111109154,25.741340327959975,0.2887291721035937,0.007218055555554553,RC 440
1.0,7194201.0,43.216508748575706,62.661900555555555,131.0402069091797,0.45,11596.0,0.6278911666665795,0.18352031575518285,0.02072416666666379,19.424533212896048,0.30282763802063867,0.003108055555555124,RC 440
6.0,7193417.5,42.143212269437996,54.457502731481476,127.96978759765625,0.45,11869.806129574776,0.6191376450616424,0.1909036773003207,0.005583472222221447,16.3135611450806,0.359021024143406,0.0033223611111106496,RC 440
1.0,7194201.0,53.78775344538279,82.78336592592592,131.24044799804688,0.45,11596.0,0.6220547492283086,0.18387495117184946,0.06588777777776862,32.35451778765981,0.26065104104366416,0.011105694444442902,RC 440
1.0,7194201.0,43.48910579033421,74.07279611111112,131.1395263671875,0.45,11596.0,0.6419625432097874,0.18254413302948852,0.014672499999997961,38.08806614785993,0.24612394337796784,0.01604263888888666,RC 440
6.0,7193716.5,36.767907057447665,51.135437777777774,129.94229125976562,0.45,11698.953317523003,0.6383944938270718,0.20008296278209026,0.008072638888887767,18.987813090605894,0.31752781055901214,0.002421944444444108,RC 440
8.0,7193446.5,38.76868543498389,52.727962407407404,125.44464874267578,0.45,11824.634556531906,0.6293018263888015,0.19067016927080685,0.006424166666665774,19.790181906614784,0.32647350370480194,0.00448083333333271,RC 440
1.0,7194194.5,51.07383928626782,83.9869861574074,131.2216796875,0.45,11599.07106769085,0.6337184398147268,0.1859738975694186,0.05519027777777011,31.33176403557531,0.257440050692064,0.011879305555553905,RC 440
2.0,7194066.5,40.52255740305286,54.05204999999999,130.97972106933594,0.45,11624.325900793076,0.6281546327159622,0.2004599083116041,0.006164583333332477,22.633107559755427,0.31187576222362523,0.006057777777776936,RC 440
1.0,7194180.0,39.07045502971608,57.99214708333333,128.4903106689453,0.45,11610.142135381699,0.6302658418209001,0.1793198806423362,0.005657777777776991,19.814484157865483,0.31400332697584266,0.003191111111110668,RC 440
1.0,7194201.0,51.921508755369594,102.48680199074073,131.300537109375,0.45,11596.0,0.6060369891974468,0.18062896972653741,0.06908527777776818,35.09431878821567,0.26993303043305916,0.018243749999997467,RC 440
1.0,7194201.0,55.867875181963925,96.96197842592592,131.32550048828125,0.45,11596.0,0.6189043503085561,0.16279222384980377,0.07099847222221235,47.93282531962202,0.22683103919163017,0.028801527777773776,RC 440
5.0,7193738.0,59.28809360691585,65.87419962962963,131.12933349609375,0.45,11829.504613995552,0.6256945501542341,0.2638947970919772,0.06056263888888048,50.80843788215675,0.27189170351807534,0.027201666666662887,RC 440
22.0,7192248.0,58.45693229495714,58.14790453703703,131.04588317871094,0.45,12325.719904780388,0.6210208726850989,0.28417100206159246,0.05268805555554824,33.803849082823795,0.3165352728627175,0.014756805555553506,RC 440
7.0,7193589.0,53.387023178185906,73.3829613425926,131.11795043945312,0.45,11715.137083053589,0.6121439074073224,0.1606134912109152,0.07136624999999008,13.38807809894386,0.3733385619176633,0.0022904166666663484,RC 440
2.0,7194167.5,62.402161972631745,64.45661402777777,130.9945526123047,0.45,11610.384775996208,0.6684567685184256,0.2046831353081313,0.040121666666661095,22.49735047248472,0.42002797599796005,0.010642916666665189,RC 440
27.0,7191635.5,59.36449660379512,56.84792134259259,131.03775024414062,0.45,12283.6782746315,0.6133825817900382,0.30290443033849956,0.058345138888880786,23.780772373540856,0.35829197274531277,0.009104583333332068,RC 440
242.0,7178347.5,58.24959728333829,51.71922060185185,130.95388793945312,0.45,17319.70332479477,0.5258942962962232,0.24842936469180577,0.04567499999999366,32.51148401889939,0.33116510021277434,0.011254722222220659,RC 440
13.0,7193193.0,53.97102467140821,58.50155953703703,131.02371215820312,0.45,12022.215290665627,0.6452150146604042,0.31304964246957456,0.041792222222216416,45.916824624791545,0.26827337615417846,0.024253194444441076,RC 440
13.0,7193043.5,53.57639954533674,57.6961750462963,131.0478973388672,0.45,12046.541191339493,0.6267970887344808,0.2636183550346856,0.05267694444443713,26.83365244580323,0.3032318386727968,0.009916249999998622,RC 440
1.0,7194201.0,40.901404337392755,67.4193112962963,130.89491271972656,0.45,11596.0,0.6374795046295411,0.16524247341577566,0.04296138888888292,3.908248471372985,0.4985015011814145,0.0006829166666665718,RC 440
26.0,7191904.5,57.49378179709175,56.910626388888886,131.01113891601562,0.45,12354.021420240402,0.5949526975307815,0.28203711046003027,0.06162208333332477,36.94295205669817,0.3236261723638097,0.018712638888886288,RC 440
29.0,7191345.0,54.78521519001404,55.86661504629629,131.0014190673828,0.45,12283.317883253098,0.6313630810184309,0.3151324820963104,0.03747319444443924,37.169583240689285,0.31322229137022695,0.02246763888888577,RC 440
38.0,7190014.0,52.197337878594844,47.67342069444444,130.4407501220703,0.45,13334.375881671906,0.6067038564813972,0.25036768391923603,0.042050138888883044,23.430034324624792,0.354253229145873,0.009078472222220961,RC 440
49.0,7189877.0,45.74312447450629,48.20238203703703,130.4535675048828,0.45,13071.900704622269,0.5926593148147324,0.29016208984370967,0.025073749999996515,10.108555169538633,0.4163462080871136,0.0010670833333331852,RC 440
20.0,7192589.0,51.41453941540291,51.173500231481476,130.92697143554688,0.45,12117.35237300396,0.5705471489196738,0.1416553049044942,0.039475416666661184,6.186273068371318,0.45484627446134535,0.0010294444444443015,RC 440
21.0,7191715.5,60.08650292698369,61.534790324074066,131.0618133544922,0.45,12163.796024680138,0.6417475347221331,0.3317818891058567,0.06930319444443482,33.54754488604781,0.3145992123103627,0.011981944444442779,RC 440
19.0,7192255.5,47.678880323691374,50.53241180555555,130.93638610839844,0.45,12353.394003987312,0.6113499081789274,0.21205435763885944,0.04062458333332769,13.559496803779874,0.3585605516189614,0.0010252777777776353,RC 440
148.0,7179173.5,59.49451992903428,51.14129476851852,130.4141082763672,0.45,15374.47463130951,0.6028597438270767,0.31770004340273367,0.04946944444443757,31.510310311284048,0.3528966247949642,0.009059444444443185,RC 440
1.0,7194172.5,56.84000527045467,62.87630018518518,131.0701904296875,0.45,11603.899494767189,0.6510507029320083,0.28728294813364064,0.059188749999991776,32.81613271261812,0.28730154513981904,0.015290972222220098,RC 440
15.0,7192068.5,55.79178000127869,53.056666666666665,130.97727966308594,0.45,12085.570629358292,0.6166326496912724,0.35458562771262436,0.043980694444438334,27.071868399110617,0.3410979478122237,0.008744027777776563,RC 440
17.0,7192034.5,60.99433695153893,58.757669444444446,131.04295349121094,0.45,12163.938159704208,0.5796795648147343,0.2716973925780873,0.08165847222221088,21.69898860478043,0.40047351500085765,0.007869999999998907,RC 440
13.0,7193593.0,60.370200049809824,65.6974849537037,131.1181640625,0.45,11802.166520476341,0.609424540894977,0.3008005620659304,0.07938013888887786,35.00883588104504,0.31146660580706187,0.014873194444442378,RC 440
1.0,7194201.0,42.47144944814615,60.44765476851851,130.6803436279297,0.45,11596.0,0.6352423086418871,0.16415385362410914,0.047921805555548896,2.518521400778211,0.5610319456345758,0.0003369444444443976,RC 440
1.0,7194201.0,41.675041074273,71.82651425925924,128.04818725585938,0.45,11596.0,0.5872372885801654,0.24176189073347334,0.018364305555553004,17.67842176209005,0.3404845279784711,0.0032805555555551,RC 440
1.0,7194201.0,48.52000782171035,81.03098555555555,131.11170959472656,0.45,11596.0,0.6408126041665776,0.27796324110239196,0.052693472222214904,16.655499999999996,0.34365954181218167,0.0013263888888887046,RC 440
34.0,7191955.5,55.05853080481727,59.815350833333326,131.08740234375,0.45,12386.104680895805,0.6213110416665804,0.23082046983503737,0.05706111111110319,27.1469370483602,0.3119953448632899,0.010128888888887482,RC 440
67.0,7189940.0,49.986972666457454,50.125103472222214,130.96688842773438,0.45,13187.464194059372,0.5953053055554729,0.18604773437497416,0.04676777777777128,16.371390077821008,0.35136883743452274,0.0027395833333329527,RC 440
1.0,7194110.0,49.953924919563384,59.71185662037036,131.05014038085938,0.45,11622.142135381699,0.6384077245369483,0.30523775336367287,0.04437027777777161,21.64992120622568,0.3298041621203124,0.007946111111110007,RC 440
3.0,7194145.0,50.886017601790435,58.90116421296296,131.04083251953125,0.45,11610.970562458038,0.6389145408949729,0.2847757921006549,0.03475486111110628,38.30805683713174,0.2663820944589232,0.015609166666664499,RC 440
4.0,7193970.0,48.29170058875586,55.5248374537037,130.99807739257812,0.45,11690.083260297775,0.6405431983023802,0.2681849278428447,0.0385580555555502,21.63607712618121,0.3101034062633351,0.004064999999999435,RC 440
1.0,7194201.0,50.846180333760685,60.947341296296294,131.06141662597656,0.45,11596.0,0.6546441543208966,0.31562936306419226,0.03894847222221681,31.87545594774875,0.28051567212929873,0.014980694444442364,RC 440
1.0,7194201.0,48.401176900170555,61.25401351851851,131.0779266357422,0.45,11596.0,0.5933456620369546,0.46720345648865036,0.030069305555551377,40.452593246247915,0.2606202958147982,0.022774861111107946,RC 440
2.0,7194057.0,54.74020109109288,58.256597407407405,131.03561401367188,0.45,11650.284270763397,0.5355573665122713,0.39655428602425047,0.030336666666662453,41.16111603668706,0.33506413627750015,0.025334583333329812,RC 440
8.0,7193821.5,39.716205575688235,41.17009865740741,129.77035522460938,0.45,11748.40916121006,0.5791018047838702,0.3621954324001233,0.022358611111108005,6.396418704836023,0.4437901446306677,0.0005780555555554753,RC 440
7.0,7193968.0,50.693431486257566,55.77356643518518,131.03045654296875,0.45,11657.112697839737,0.5972555138888059,0.3440859771049869,0.04288791666666071,27.786479155086163,0.3352133912704617,0.009809166666665304,RC 440
1.0,7194201.0,41.57240476199367,56.49535587962962,130.89234924316406,0.45,11596.0,0.6211305648147285,0.24289576226125098,0.028665416666662686,11.168780016675933,0.3971542532738147,0.0009486111111109793,RC 440
1.0,7194201.0,43.29497590305669,78.41589907407406,131.03350830078125,0.45,11596.0,0.6261599776233698,0.2733315223523926,0.041818749999994194,8.973159811006115,0.38553318464879266,0.0017911111111108622,RC 440
7.0,7193772.5,54.17505088211598,57.32746333333333,131.04196166992188,0.45,11716.409160733223,0.6266634305554685,0.33266340223519686,0.04577444444443809,38.79741175653141,0.2796342789621521,0.019832361111108355,RC 440
35.0,7192703.5,55.60764425524324,72.85347629629628,131.18504333496094,0.45,12254.93310725689,0.6117618163579397,0.20493181206594374,0.03412624999999526,75.29055516953864,0.20429651652402198,0.0519173611111039,RC 440
6.0,7193796.5,49.54042357609094,54.113211666666665,130.99407958984375,0.45,11775.521858930588,0.6292781257715174,0.31316073459197036,0.04249416666666076,16.182845886603673,0.3654503542471999,0.0038665277777772404,RC 440
4.0,7193936.0,46.76012060849559,50.4169974074074,130.40884399414062,0.45,11679.195957899094,0.6339625455246033,0.2764825629339894,0.029094166666662626,6.159552807115063,0.4737332314919924,0.0012501388888887153,RC 440
218.0,7176849.5,42.84973827864583,35.52487444444444,122.69971466064453,0.45,16991.21804213524,0.6099552662036191,0.3551728965928326,0.005936527777776953,13.693168982768203,0.3924838313387384,0.0013630555555553662,RC 440
113.0,7181749.0,41.60673628059298,36.4851687962963,126.75324249267578,0.45,15768.069644927979,0.587189880401153,0.22098526258677487,0.009522916666665344,16.987930933852137,0.37792328103742256,0.0031049999999995686,RC 440
239.0,7170421.5,38.77939465812793,29.779356990740737,121.58073425292969,0.45,18813.93706858158,0.5194356041665945,0.16199346842445667,0.0050958333333326255,11.28004516397999,0.4381277142250756,0.0014380555555553558,RC 440
1.0,7194201.0,52.14682512787936,65.39728597222222,131.1214141845703,0.45,11596.0,0.655924835648057,0.3220573225911011,0.04629430555554912,29.94891675931073,0.2968272557820751,0.0165649999999977,RC 440
1.0,7194201.0,51.45296173359038,63.67989768518518,131.1049041748047,0.45,11596.0,0.6365067253085536,0.335568352322002,0.04048305555554993,30.4752518065592,0.30158728801204104,0.016237499999997743,RC 440
1.0,7194201.0,62.84078868712498,93.7631175,131.33694458007812,0.45,11596.0,0.6253070717591724,0.21482216742618543,0.06795305555554612,44.79244357976655,0.2627285523671977,0.026180694444440808,RC 440
40.0,7192020.0,55.427531299227994,61.68806004629629,131.1153564453125,0.45,12460.146310210228,0.6098193657406561,0.21130736056854704,0.04816944444443775,33.16806628682602,0.29816520236180116,0.013825694444442524,RC 440
3.0,7193710.5,60.57183569788332,61.48566805555555,131.041015625,0.45,11761.58073425293,0.6177489483023832,0.38823398437494605,0.06704124999999068,40.50512826570318,0.30993526180505626,0.024125555555552205,RC 440
2.0,7194144.5,47.81139797415746,54.97265819444444,130.99755859375,0.45,11630.870057106018,0.6181973541665808,0.21551260525170618,0.044812083333327105,12.52479905503057,0.37418929815769214,0.0019358333333330644,RC 440
2.0,7193850.5,48.715738191523236,58.69958722222222,131.0800323486328,0.45,11790.208150744438,0.6324847484567022,0.2423188422308691,0.031117638888884566,24.387034880489164,0.30868640028308264,0.007819999999998913,RC 440
1.0,7194201.0,51.507983382340335,63.24465166666666,131.0867919921875,0.45,11596.0,0.6276242129628757,0.38077001573345404,0.0478369444444378,27.664837270705945,0.2960025614836165,0.008359305555554395,RC 440
21.0,7192280.5,50.96574040114596,52.821483888888885,131.01312255859375,0.45,12300.104680538177,0.6309535964505296,0.31091564615881095,0.037597222222217,31.686151056142304,0.2942353231332063,0.010515555555554095,RC 440
2.0,7194085.5,53.52734700450529,70.37499143518518,131.1897735595703,0.45,11651.840619444847,0.635104746141887,0.2870429106987448,0.033139027777773174,45.07478585325181,0.2416709046461894,0.02043763888888605,RC 440
1.0,7194201.0,42.44191608575485,58.368971851851846,130.97145080566406,0.45,11596.0,0.6309091334875667,0.31330183539492173,0.034904861111106265,13.910661200667036,0.34527451589000285,0.0020616666666663803,RC 440
1.0,7194201.0,46.642878203760475,71.89547680555556,131.1523895263672,0.45,11596.0,0.6334443356480601,0.2753841905381562,0.033245416666662045,11.31444566425792,0.3559859130719184,0.0035874999999995017,RC 440
261.0,7167054.0,41.72144583128617,31.688379537037036,130.09124755859375,0.45,19204.855892300606,0.4854154266974634,0.18724953776039066,0.005077499999999294,21.1729244024458,0.37259852419839073,0.0023329166666663428,RC 440
20.0,7192663.0,38.16542422843024,46.352074629629634,130.84490966796875,0.45,12137.352373480797,0.6311829236110233,0.27920964897999595,0.013744305555553647,12.350864924958312,0.3809001796977663,0.0011004166666665138,RC 440
1.0,7194201.0,52.97797081509289,69.94162888888889,131.1336212158203,0.45,11596.0,0.6463589506171941,0.3073847808159295,0.031316249999995646,58.44546817676486,0.22833161011442807,0.03749624999999479,RC 440
4.0,7193743.0,53.754725384570136,64.1129049537037,131.09817504882812,0.45,11681.195958137512,0.6351617191357142,0.26466377712669936,0.041611944444438664,40.28448082267926,0.2627043794375799,0.01588291666666446,RC 440
16.0,7192820.0,50.48138700735977,57.801323425925915,131.04464721679688,0.45,12169.95540523529,0.6069078641974466,0.2332765017360787,0.04968277777777087,24.72359241245136,0.3133959317803377,0.004917083333332651,RC 440
8.0,7193670.0,48.10809635165481,58.82163833333333,131.0570068359375,0.45,11816.59292626381,0.6276073456789252,0.20941520616316536,0.03317402777777317,19.01804002223457,0.3228412277364685,0.003697916666666153,RC 440
55.0,7189218.5,52.39742121241907,51.30020523148148,130.9734344482422,0.45,13303.398179411888,0.6101853657406561,0.2867562266709671,0.037220555555550386,32.375688160088934,0.30769721579862896,0.006698472222221291,RC 440
24.0,7192077.5,51.5446631325552,56.08756226851852,131.03123474121094,0.45,12157.511754155159,0.622621844135716,0.2744424538845105,0.042384861111105225,26.186269733185107,0.30967353798056485,0.007772777777776698,RC 440
1.0,7194201.0,38.07755571768232,67.17962874999999,130.78836059570312,0.45,11596.0,0.6446362307097869,0.2324828955077802,0.035601249999995054,3.909790300166759,0.5222321422906679,0.0007915277777776678,RC 440
3.0,7194119.0,44.36721083607008,53.40211324074074,130.843505859375,0.45,11615.313708305359,0.6364214058641091,0.14875731065536127,0.04407638888888277,4.432701222901612,0.4888823236441691,0.0006884722222221265,RC 440
192.0,7175178.5,42.191639269674,36.532161481481474,129.72665405273438,0.45,17735.7176053524,0.5839199436727583,0.2585748057725335,0.008857083333332103,21.922115480822683,0.3540668902418634,0.004364027777777171,RC 440
1.0,7194201.0,48.11804568146853,64.92039736111111,131.1181640625,0.45,11596.0,0.6401776072529974,0.2509994569227082,0.03195041666666223,23.53784505280711,0.3079122246697506,0.008889305555554321,RC 440
1.0,7194144.5,55.40940512193549,69.26482467592592,131.18861389160156,0.45,11642.811182141304,0.6393391003085531,0.2213401795789623,0.04719361111110455,40.29083365758754,0.28067681859852456,0.020749999999997118,RC 440
4.0,7193081.0,40.745284602493285,54.858370879629625,130.84332275390625,0.45,11920.960457444191,0.5470107970678253,0.2304082644313916,0.03231847222221773,5.408894941634242,0.5022566171640412,0.0004548611111110479,RC 440
6.0,7193007.5,48.426047429762235,58.3138275,131.0369415283203,0.45,11927.119838118553,0.6216085046295433,0.31187409505204,0.030254166666662464,31.142642023346315,0.29083893490604995,0.01563722222222005,RC 440
14.0,7193053.5,53.6537842976224,58.17618402777777,131.06307983398438,0.45,12033.972650170326,0.6217071736110248,0.2537678461371175,0.050171805555548586,30.510859783212894,0.3034868746946278,0.015639027777775604,RC 440
2.0,7193979.5,46.82930521381352,54.03471837962962,131.00259399414062,0.45,11698.953317403793,0.5980177816357194,0.33642316840273107,0.036777361111106,28.354502640355744,0.3163048370296736,0.008499305555554375,RC 440
1.0,7194176.0,40.1645269197824,52.05894152777777,130.87428283691406,0.45,11613.313708305359,0.6221301234567037,0.2747021668836424,0.03131013888888454,8.706457615341856,0.41717296336587295,0.0009259722222220935,RC 440
2.0,7194170.0,59.91911939345934,80.74430212962963,131.2335662841797,0.45,11612.142135381699,0.6398821296295407,0.27627180555551717,0.04232888888888301,74.70644010561425,0.21985489014861317,0.04836305555554884,RC 440
2.0,7194161.0,48.6663616243481,58.78857782407406,131.0449676513672,0.45,11607.65685415268,0.6308702723764557,0.29514647894961177,0.038484027777772434,23.576296275708728,0.29676213461861717,0.00498347222222153,RC 440
1.0,7194201.0,45.94131653999353,94.22816069444444,130.55245971679688,0.45,11596.0,0.6473805825616384,0.26229290744353995,0.0491222222222154,10.801091717620897,0.3933678492545685,0.00142402777777758,RC 440
1.0,7194152.0,40.85223330659556,81.43156662037036,131.00169372558594,0.45,11612.970562458038,0.644648018518429,0.10429347113713829,0.0353261111111062,18.569577959977767,0.3169984143327732,0.0013961111111109171,RC 440
1.0,7194186.5,34.648388886575866,42.72579671296296,130.26556396484375,0.45,11606.727921843529,0.4430588132715434,0.06318178927950512,0.0068716666666657125,8.403582267926627,0.4153829417252876,0.0007490277777776737,RC 440
4.0,7193954.0,49.78345494047951,70.43485175925925,131.16339111328125,0.45,11704.852812290192,0.6344285501542328,0.18590463921438388,0.031468888888884515,40.98636089494164,0.2498333709137254,0.023711111111107817,RC 440
3.0,7194011.5,54.61561760036581,77.28292953703703,131.2313690185547,0.45,11706.610171675682,0.6532956442900327,0.1892946679687237,0.04072638888888323,50.197808504724854,0.22898455009944757,0.031111249999995677,RC 440
14.0,7192734.5,40.24697219837842,41.22461092592592,130.36236572265625,0.45,12303.64378452301,0.5553424421295525,0.17746043077254478,0.013429027777775913,17.248742912729288,0.35381926325294993,0.0025937499999996397,RC 440
2.0,7194042.5,55.92178695381025,54.76443560185185,130.85316467285156,0.45,11667.497473597527,0.43561028317895184,0.16719558485240732,0.025631388888885328,30.025825736520286,0.41660110680204093,0.019192083333330667,RC 440
97.0,7181997.0,53.395534808490744,65.1447811111111,131.11480712890625,0.45,14171.218587636948,0.6121468117283101,0.20667235514320045,0.03024361111110691,34.61599805447471,0.28775629991861057,0.020019166666663885,RC 440
1.0,7194201.0,30.87771495384904,85.3592775462963,130.2186737060547,0.45,11596.0,0.6317485393517641,0.17067142198348323,0.035050833333328466,2.0398104502501386,0.6529933259645144,0.0005223611111110385,RC 440
1.0,7194201.0,46.386890464559144,72.88758013888888,131.1302947998047,0.45,11596.0,0.613480533950532,0.27808316297739194,0.03151944444444007,38.10304294052251,0.27411644153008546,0.017022361111108747,RC 440
1.0,7194189.5,50.607624238840884,86.3534222222222,131.22540283203125,0.45,11606.24264061451,0.5838458981480671,0.18823756293400162,0.05133263888888176,28.376775847693164,0.3068194051265614,0.012124722222220538,RC 440
75.0,7190713.0,51.240933310911736,64.59923726851851,131.14056396484375,0.45,13022.552506327629,0.5901664459875723,0.17877615017358628,0.03406930555555082,39.57260825458589,0.25519240951814925,0.01808847222221971,RC 440
41.0,7190846.5,38.48971061970925,47.610812083333336,129.88259887695312,0.45,12904.285480499268,0.597381587191275,0.09942711154512508,0.01672083333333101,14.994482073374098,0.3752125114454805,0.0024733333333329896,RC 440
59.0,7190823.5,47.20376825694102,56.807049490740745,131.04554748535156,0.45,13093.932229995728,0.6018183641974473,0.19053847222219575,0.026836111111107383,39.841204280155644,0.24409448340975512,0.013093194444442626,RC 440
4.0,7193957.5,52.87193286647323,79.77247606481481,131.2415313720703,0.45,11763.52185869217,0.6219733495369506,0.16812746527775443,0.03394569444443973,62.33153126737076,0.20688582119222165,0.035542361111106174,RC 440
1.0,7194169.5,53.295207200375366,75.39399416666666,131.22946166992188,0.45,11608.384775996208,0.5963092885801641,0.3113654427082901,0.026149999999996367,42.39993135075042,0.2713738029224936,0.028581527777773806,RC 440
